ra_degrees,dec_degrees,magnitude
240.57370453,22.80439543,4.82
240.69937951,46.03685378,4.72
240.80358419,-49.22972074,4.65
240.83066182,36.63181986,5.79
240.83611243,-25.86514891,4.96
240.85084398,-38.60247122,4.9
240.88081682,76.79388926,5.73
240.88425437,-57.77487351,4.63
240.89326968,-32.00046745,6.0
,,4.16
241.15379632,-37.86266825,5.91
241.35931206,-19.80539286,2.56
241.36073017,-19.80184191,4.9
241.48284121,-72.40107181,5.7
241.52660087,-23.60624433,5.9
241.5822169,67.80998136,5.44
241.6225984,-45.17327517,4.73
241.64815129,-36.80221297,4.22
241.70180197,-20.66913479,3.93
241.81739481,-36.75553887,5.72
241.85125058,-20.8686541,4.31
241.9018359,-12.74534315,5.75
241.90646234,9.89176025,5.63
242.0189437,17.04699349,5.0
242.03133733,-26.32666483,5.35
242.11701282,8.53432477,5.69
242.18219664,-23.68535317,5.86
242.19249715,44.93481883,4.23
242.24303566,36.49010935,4.73
242.24541959,3.45444515,5.93
242.29609713,6.38050993,5.93
242.32734737,-57.93417299,5.57
242.46055144,-3.46673076,5.39
242.46919686,-33.54569572,5.5
242.70636884,75.87753079,5.48
242.75886281,-29.41600661,5.09
242.82403118,-41.11949816,5.86
242.90853829,23.49482992,5.74
242.94835302,42.37450876,5.89
242.95025417,36.42516245,5.62
242.99891879,-19.46064684,4.0
243.00000648,-10.06418514,4.93
243.03037216,-8.54757943,5.43
243.06689523,-28.4172057,5.67
243.07588221,-27.92631564,4.58
243.31420074,5.0210989,5.46
243.34499914,-55.54084556,5.78
243.36972631,-54.63041289,4.95
243.46211879,-11.83772219,5.24
243.58652601,-3.69397562,2.73
243.59321316,-33.01104217,5.91
243.67100328,33.85882404,5.23
243.81394732,-47.37190984,5.13
243.85944228,-63.68564897,3.86
243.86948873,18.80829264,5.72
243.90472242,-8.36823651,5.49
243.95754643,-57.91222851,5.61
244.18029083,-53.81110764,5.45
244.18654828,29.1503022,5.8
244.25389798,-50.06811224,4.97
244.27284183,-67.94107968,5.95
244.31391116,59.75496116,5.37
244.37708768,75.75470385,4.95
244.57467023,-28.61377598,4.8
244.58016994,-4.69260809,3.23
244.75180357,-14.87282262,5.97
244.79680216,49.03807805,5.93
244.82350183,-42.67394008,5.44
244.88617634,-30.90676896,5.53
244.93519958,46.31327084,3.91
244.96069832,-50.15537923,4.01
244.98017016,39.70859042,5.48
245.08681283,-78.69565609,4.68
245.10512753,-55.13967135,5.76
245.11193231,-78.66742066,5.27
245.15909758,-24.16928427,4.55
245.29717718,-25.59275259,2.9
245.45308916,69.10941712,5.26
245.48018203,19.15302185,3.74
245.51850007,1.02892219,4.82
245.52454222,30.89173424,4.86
245.58925615,33.79914473,5.2
245.61669217,-49.57229123,5.32
245.62114131,-43.91202357,5.89
245.62175969,33.70335685,5.4
245.9466244,61.69637867,5.67
245.99794523,61.51407536,2.73
246.00514651,-39.19298857,5.37
246.02582204,-20.03721137,4.48
246.04511352,6.94817146,5.83
246.10552808,55.2050456,5.75
246.13235569,-37.56597007,5.42
246.16552568,-29.70446361,5.4
246.35069083,37.39407872,5.53
246.35387324,14.03341514,4.57
246.39633811,-23.44711764,4.57
246.43136816,78.96360053,5.55
246.75599294,-18.45619698,4.22
246.79603256,-47.5547359,4.46
246.93107061,-7.59755617,5.24
246.95094563,-8.37170055,4.62
246.98864198,-64.05800515,5.28
246.99605488,68.76805491,4.94
247.06024024,-37.17981606,5.79
247.06326516,-58.59970914,5.67
247.11583852,-70.08467012,4.9
247.14157201,0.66516717,5.41
247.1605205,41.88169065,4.83
247.35194804,-26.43194608,1.06
247.42637688,-46.24321937,5.35
247.44542879,-14.5508975,5.66
247.55199128,-25.11515935,4.79
247.55525697,21.4896485,2.78
247.64001746,20.47934589,5.24
247.70572277,-61.63348127,5.19
247.72850509,1.98410056,3.82
247.78497886,-16.61264015,4.29
247.80599042,22.19543891,5.76
247.84558957,-34.70432087,4.24
247.92404718,-41.81714208,5.31
247.94681111,45.59818403,5.61
248.03411079,-21.46647783,4.45
248.10689767,60.82334694,5.92
248.14865065,5.52122134,5.63
248.15165942,11.48823391,4.84
248.36443409,-78.89695917,3.86
248.52091772,-44.04530868,4.86
248.52578863,42.43689565,4.2
248.58070589,-70.98806509,5.5
248.93654572,-65.49532908,5.5
248.97066423,-28.21596156,2.82
249.04671628,46.61332505,5.83
249.04763676,52.89997858,5.53
249.05721668,52.92435554,5.07
249.08826456,-2.32383592,5.77
249.09358718,-35.25535553,4.18
249.09402476,-42.85885401,5.46
249.28970847,-10.5671518,2.54
249.50191391,56.01538883,5.28
249.60958867,-43.39837584,5.83
249.68703338,48.92827739,4.86
249.77181329,-37.21726333,5.93
250.16119601,4.21981484,5.77
250.22966425,64.58908555,4.84
250.32282132,31.60188695,2.81
250.33506617,-48.76296994,5.57
250.34637667,-68.2960944,5.89
250.39331786,-17.74216462,4.91
250.40291009,26.91698945,5.92
250.41761484,-49.65154575,5.62
250.42725289,1.18110145,5.74
250.43956303,-33.14562113,5.84
250.473642,-19.92447879,5.55
250.72391068,38.92246103,3.48
250.7725818,-77.51657182,4.23
250.77557016,77.51347098,5.99
251.16564097,-53.15228963,5.96
251.1775089,-40.83962254,5.64
251.25086797,-28.50965621,5.99
251.3241238,56.78168723,4.84
251.34377167,15.74541189,5.6
251.45788751,8.58257816,5.15
251.49233961,82.03725071,4.21
251.5884478,-58.50356849,5.74
251.66672526,-67.10965828,5.1
251.69988126,-39.37689836,5.48
251.83193375,-58.34139234,5.55
251.83227018,42.23897955,5.86
251.94346342,5.24684013,5.22
252.16610742,-69.02763503,1.91
252.3091638,45.9834478,4.82
252.39447601,13.2611997,5.91
252.44629764,-59.04131648,3.77
252.45822137,-10.78280069,4.64
252.54268738,-34.29260982,2.29
252.58062783,7.24770528,5.48
252.66234241,29.80654506,5.73
252.85391115,1.21598136,5.51
252.89050874,-41.23053288,5.23
252.93856397,24.65641963,5.03
252.96766195,-38.04732717,3.0
253.08397295,-38.01747781,3.56
253.24216797,31.70171538,5.34
253.32330049,47.41649815,5.99
253.35523754,-20.41548861,5.86
253.42682079,-43.05089096,5.95
253.49886366,-42.36201968,4.7
253.50168481,-57.90920925,5.91
253.50209743,10.16544339,4.39
253.50765901,-41.80638305,5.46
253.61225569,-42.4788755,5.84
253.64627156,-42.36075916,3.62
253.6487981,-6.15392897,5.23
253.7297302,20.95848435,5.39
253.74377203,-41.15085448,5.78
253.84265772,18.43318381,5.35
253.85282694,-63.26962566,5.99
254.00566477,65.13467204,4.88
254.12000822,-52.28364331,5.94
254.20015918,-23.15032178,5.57
254.29655015,-33.2594689,5.48
254.41779418,9.37505626,3.19
254.57478718,-50.64109176,5.53
254.65512817,-55.99005508,3.12
254.89159236,-69.26813178,5.79
254.89602773,-53.16049005,4.06
254.99043286,-25.09216189,5.88
255.02619645,-54.59700158,5.64
255.03949377,-24.98893659,5.74
255.07252582,30.92633926,3.92
255.11239709,-48.64756342,5.98
255.15413916,-35.9339762,5.95
255.24225416,22.6321519,5.69
255.26510631,-4.22245426,4.82
255.40149728,33.56826922,5.27
255.46937192,-32.14340148,5.03
255.57775223,25.50537839,5.76
255.78273333,14.0921003,4.97
255.78628886,-53.23662642,5.27
255.91381185,13.60542885,5.91
255.96197569,-38.1524875,5.91
256.10302112,-57.71210729,5.73
256.20562945,-34.12292247,4.83
256.32011831,0.70337361,6.0
256.3340928,54.46986308,4.91
256.34441753,12.74085469,4.89
256.38440349,-0.8920654,5.63
256.57545246,22.08424707,5.56
256.58414643,-37.22753062,5.98
257.00867045,35.93521504,5.41
257.06188469,-17.60896664,5.98
257.19677111,65.71463676,3.17
257.19810689,-30.40356872,5.93
257.38867303,40.77701519,5.07
257.44965775,-10.5230375,5.43
257.59442659,-15.72514757,2.43
257.67646022,-44.5575511,5.06
257.91114525,-48.87338828,5.94
258.038233,-43.23849039,3.32
258.06756446,-39.50677484,5.66
258.11585728,10.58522897,5.32
258.1356641,62.87422062,5.54
258.2439872,-32.4383273,5.95
258.32546891,-67.19637197,5.87
258.66192687,14.39025314,2.78
258.75801735,24.83958739,3.12
258.76189282,36.80915527,3.16
258.83019699,-33.54841317,5.6
258.8345646,-14.58412556,5.98
258.83869698,-26.60004896,4.33
258.90032398,-38.59295116,5.95
258.92290165,23.74270442,5.99
259.13216019,1.21058377,5.89
259.15294004,-0.44514192,4.72
259.26547645,-32.66270528,5.53
259.33154372,33.10011419,4.8
259.41785775,37.29134328,4.64
259.50298647,-24.28688289,5.14
259.52055177,17.31791351,6.0
259.59700051,38.81121445,5.97
259.65410656,10.86471277,5.03
259.6993281,-44.12970725,5.76
259.7020634,28.82298375,5.68
259.73483426,-34.98957161,5.91
259.76230946,-46.6365001,5.47
259.80212875,-59.69459145,5.93
259.90436303,80.13639898,5.74
260.04094409,25.53764398,5.36
260.07860691,18.05721601,5.01
260.08811224,46.24068047,5.51
260.16447313,32.47027246,5.38
260.2068148,-12.846882,4.32
260.2259101,24.49943984,5.13
260.25087615,-21.11243499,4.39
260.43172028,39.97480822,5.55
260.43895966,53.42042212,5.69
260.49806157,-67.7706496,4.76
260.50243371,-24.99948797,3.27
260.52449572,-70.12317887,5.39
260.72806023,-37.22069314,5.91
260.73011706,-58.0102893,5.86
260.77963562,-56.52555632,5.76
260.817004,-47.4681538,5.21
260.83996212,-28.14276032,5.3
260.92072033,37.14592396,4.15
260.99005723,8.85258733,5.77
261.00448429,-62.86413165,5.69
261.02756159,22.96037466,5.7
261.05455256,-44.1625017,5.1
261.07831712,-60.6737692,5.76
261.13137304,16.30107639,5.75
261.17516721,-21.44141348,5.82
261.32498828,-55.52982397,2.84
261.34858274,-56.37768824,3.31
261.4223484,60.04834069,5.65
261.50012163,-50.63353205,5.19
261.59257241,-24.17502346,4.16
261.62866503,4.14034239,4.34
261.65806271,-5.08649188,4.53
261.68434277,48.26007218,5.83
261.69235534,34.69569698,5.94
261.70469683,20.08093784,5.52
261.71659776,-45.84296289,5.28
261.80191959,-50.6303656,5.9
261.8386001,-29.86669942,4.28
261.90648805,-29.7244896,5.98
261.99006555,-52.29702909,5.72
262.16213171,-55.16966503,5.93
262.20705273,0.33057703,5.41
262.2337058,-36.7782678,5.98
262.59946496,-1.06250365,5.31
262.60823708,52.30135901,2.79
262.68457505,26.1106045,4.41
262.69099501,-37.29574016,2.7
262.69570753,86.96802383,5.78
262.73071285,31.15810073,5.63
262.77490395,-60.68360667,3.6
262.83893822,2.72446012,5.57
262.84701749,-56.92095404,5.99
262.85396193,-23.96258036,4.78
262.8644714,-80.85902834,5.83
262.95655998,28.40743646,5.66
262.96050661,-49.87598159,2.84
262.9912082,68.13470186,5.07
263.04340826,55.18411077,4.89
263.05373826,86.58632924,4.35
263.06616249,55.17280674,4.86
263.28045982,41.24359953,5.72
263.28077941,-41.17305756,5.84
263.3451751,19.25689917,5.65
263.37445668,-5.74457168,5.61
263.40219373,-37.10374835,1.62
263.41413313,16.31770553,5.68
263.65287832,9.58672378,5.8
263.67704498,-32.58165772,5.69
263.69312162,-11.24200693,5.54
263.73335321,12.56057584,2.08
263.74687828,61.8758315,5.23
263.91504719,-46.50559076,4.56
264.13686148,-38.63486521,4.26
264.15677461,48.58547866,5.35
264.23787472,68.75718933,4.77
264.2868215,72.45575693,5.87
264.32969072,-42.99782155,1.86
264.3637993,-50.05948478,5.89
264.37957747,24.3099689,5.76
264.39677181,-15.39840835,3.54
264.40085142,-15.57103656,5.94
264.46133236,-8.11872126,4.58
264.52319296,-54.50007025,5.25
264.53963734,-10.92624683,5.74
264.86621847,46.00632216,3.82
265.09888468,-49.41515481,4.76
265.31763202,-46.92181116,5.78
265.34085523,51.81818247,6.0
265.35381884,-12.87517268,4.24
265.38468625,6.31316423,5.97
265.4846127,72.14949916,4.57
265.49182676,72.15757591,5.81
265.49432602,15.95217942,5.54
265.61832228,24.56431006,5.56
265.62199908,-39.02992092,2.39
265.71288389,-36.94550742,5.53
265.84016161,24.32764591,5.73
265.85772897,-21.68308566,4.86
265.86823714,4.56691684,2.76
265.99651272,53.80175482,5.75
266.0363211,-51.83358836,5.12
266.17502411,-42.72930009,5.87
266.232683,-57.54551015,5.97
266.43334347,-64.7237345,3.61
266.61549553,27.72249917,3.42
266.78349746,17.69704078,5.61
266.89011276,-27.83076255,4.53
266.89617137,-40.12698197,2.99
266.90330267,-14.72578118,5.93
266.97322515,2.70745875,3.75
267.10313561,20.56542749,5.69
267.20478791,25.62296216,5.09
267.26805764,50.78054478,5.02
267.2936388,-31.70318435,4.79
267.36223704,76.96227797,5.02
267.4643802,-37.04337105,3.19
267.5462917,-40.09042823,4.78
267.59529976,29.32202669,5.51
267.61829297,-53.61238082,5.68
267.88572115,-40.77232768,5.94
267.89779898,-60.16401809,5.78
268.05691299,-34.79918358,5.88
268.08233216,-34.41683044,5.84
268.14776351,1.30504981,5.91
268.3094164,6.10125423,5.77
268.32509092,40.00783707,5.17
268.34779437,-34.89510976,5.58
268.38178961,56.87245216,3.73
268.47821519,-34.75270986,6.0
268.79640765,72.00513388,5.43
268.85494207,26.04997848,5.47
268.96171591,22.46422113,5.62
269.06324389,37.25052158,3.86
269.07667921,0.67035571,5.82
269.07933864,-15.81236072,5.93
269.15157439,51.48895101,2.24
269.17424596,-28.0653494,5.76
269.19760682,-44.34219871,4.85
269.19895085,-4.08180189,5.44
269.26792871,0.06668731,5.95
269.44096106,29.24792527,3.7
269.44919385,-41.71625842,4.88
269.62562385,30.18926892,4.41
269.66270935,-28.75907603,5.99
269.73199696,-36.85840855,5.74
269.75665662,-9.77334973,3.32
269.771999,-30.25300479,5.0
269.90318648,-4.82091169,5.86
269.94815306,-23.81601126,4.74
269.98417988,45.50146059,5.69
270.01425282,16.75094481,4.67
270.03777781,80.00379394,5.74
270.06582324,4.36864674,4.79
270.12050178,-3.69016112,4.62
270.16131466,2.93158759,3.93
270.37667886,21.59568814,4.26
270.43828967,1.30510936,4.42
270.47658742,-22.78029065,5.72
270.59604036,20.83364838,5.25
270.71290783,-24.28242475,5.37
270.77046145,-8.18025785,4.77
270.96851862,-24.36072589,5.89
271.20995733,-35.90136032,5.98
271.2550938,-29.5800762,4.66
271.36338682,2.50243928,4.03
271.45218586,-30.42365007,2.98
271.4566582,32.23072212,5.72
271.50795297,22.21889206,4.96
271.53083743,-8.32391503,5.84
271.56297335,-4.75117796,5.74
271.59851342,-36.01980798,5.94
271.65782832,-50.09145462,3.65
271.70785224,-43.42496169,4.92
271.75669828,30.56186809,5.05
271.82647643,8.73379361,4.64
271.8375861,9.56365345,3.71
271.86974331,43.46203247,5.0
271.88562824,28.76247025,3.84
271.95168241,-17.15430069,5.52
271.9562881,26.09726716,5.79
271.95651031,26.10122114,5.83
272.00961362,36.40171633,5.49
272.02067917,-28.45701627,4.55
272.14496186,-63.66804844,4.33
272.1895526,20.81457203,4.37
272.22024304,20.04528382,5.1
272.39110031,3.99328654,5.71
272.47502296,3.12029682,5.67
272.49577622,36.46625671,5.57
272.52418933,-30.72859747,5.53
272.60941453,-62.00276787,5.47
272.63138418,54.2859522,5.97
272.66786991,3.32426855,5.5
272.77306755,-41.35902019,5.86
272.80740093,-45.95432704,4.52
272.81567436,-75.89079431,5.86
272.93053328,-23.70116777,4.96
272.93796497,33.44702748,5.98
272.97569523,31.4052884,4.96
273.14235762,-73.67177867,5.86
273.30291529,-41.33609648,5.47
273.44086963,-21.05883031,3.84
273.4723271,64.39719935,4.99
273.56629234,-21.71310708,5.49
273.80377287,-20.7282667,5.29
273.80403819,-20.38796936,5.96
273.82103715,68.75596485,5.96
273.91158071,42.15934312,5.56
273.91942956,-63.05530804,5.58
273.97247295,-44.20649632,5.45
274.22121187,-3.00673658,5.99
274.28140609,-56.02331993,5.36
274.29845504,-17.37385188,5.81
274.4072049,-36.76128103,3.1
274.51328312,-27.04263452,4.66
274.78984693,7.25976189,5.41
274.79447741,24.44604619,5.3
274.96550503,36.06444696,4.33
275.03653519,-15.83160305,5.39
275.0745983,21.9614409,4.92
275.18933831,71.33772734,4.22
275.21692548,3.37714467,4.85
275.23737263,29.85879387,5.61
275.24842337,-29.82803914,2.72
275.25423981,28.86983516,5.12
275.25974572,72.73369763,3.55
275.32883578,-2.897122,3.23
275.34578527,-18.85998365,5.76
275.38618655,49.12146945,5.02
275.53622172,23.28498721,5.41
275.57751714,-38.65682498,5.09
275.64713837,12.02964433,5.99
275.70414875,17.82657724,5.25
275.72115824,-36.66949254,5.33
275.80069792,-12.01470763,5.71
275.80675239,-61.49390506,4.35
275.870088,-36.23800004,5.52
275.90182621,-75.04432557,5.47
275.91480755,-8.93451038,4.66
275.92402821,21.77034249,3.85
275.97770388,58.8005852,4.98
276.04310967,-34.3843146,1.79
276.05750733,39.50724983,5.11
276.07600345,-44.1102013,5.24
276.25630334,-30.75640093,5.58
276.33764809,-20.54160918,4.81
276.41167222,8.0320244,5.64
276.49488169,29.82898959,5.81
276.49578299,65.56354628,4.82
276.72503769,-48.11710875,5.44
276.74345947,-45.96832919,3.49
276.80212484,0.19612982,5.2
276.95618477,-29.81690216,5.9
276.99278955,-25.42124732,2.82
276.99489066,6.19416039,5.71
277.11297477,-38.9955695,5.63
277.20723319,-49.07003097,4.1
277.29938301,-14.56580499,4.67
277.33342045,-80.23255408,5.95
277.39879328,23.86620645,5.87
277.42067689,-1.98522563,5.38
277.43734872,77.54706964,5.65
277.48298947,-47.22051319,5.69
277.48615404,-57.52308279,5.74
277.5493464,-18.72857432,5.63
277.76861912,16.92860639,5.76
277.77018839,-32.9890014,5.37
277.84344394,-62.27819116,4.63
277.8570535,-10.79579343,5.77
277.85958633,-18.40264541,5.12
277.93931691,-45.9147436,4.92
277.98426606,-43.50736445,5.71
277.98745241,-1.00296614,5.93
278.00810133,-45.7573539,5.07
278.08877815,-39.70390941,5.16
278.14384287,57.04561627,4.77
278.18050927,-14.8656543,5.47
278.19227861,23.61677633,5.88
278.20812019,30.55418062,5.47
278.23053953,-73.96538378,5.88
278.34638866,-38.72593259,5.67
278.37566714,-42.31245871,4.62
278.41251698,-14.85359142,5.74
278.47286565,-24.03226534,5.49
278.48624439,52.35350951,5.38
278.4906866,-33.01653262,5.28
278.75984804,-10.97719406,5.12
278.80182442,-8.24330819,3.85
278.80245637,18.20339202,5.79
278.87664511,23.6055287,5.62
279.1159838,9.12281663,5.38
279.15562439,33.46903738,5.41
279.16288632,6.67215598,5.43
279.23410832,38.78299311,0.03
279.38963009,62.52646287,5.74
279.39981039,-0.30942411,5.76
279.47678201,-21.39756504,5.93
279.62798112,-23.5048456,5.78
279.72269706,-21.05150199,5.85
279.80946248,-47.90980354,5.84
279.89660339,-43.18577561,5.42
279.97003869,52.19602352,6.0
280.00166783,-7.79070788,5.82
280.56842553,-9.05255357,4.7
280.65815094,55.53940044,5.03
280.75889095,-71.42772867,4.01
280.88016751,-8.27524299,4.88
280.90549491,-64.55131121,5.76
280.94558795,-38.32331062,5.11
280.9650595,31.92691949,5.68
281.08066463,-35.64192109,4.86
281.08473883,39.66997686,4.67
281.09489936,39.61259557,4.59
281.19306613,37.60505025,4.34
281.20079095,37.59456466,5.73
281.20667981,-25.01086335,5.82
281.20805403,2.06007487,5.02
281.23812444,-39.68617292,5.4
281.36190079,-64.87089771,4.78
281.36814952,5.50012301,5.82
281.41397083,-26.9907794,3.17
281.4155466,20.54712356,4.19
281.44481933,74.08535352,5.25
281.51861708,26.66207055,4.83
281.58578518,-22.39218449,5.37
281.59276611,75.43379735,5.37
281.61909463,-0.96163956,5.89
281.67949234,52.98797002,5.91
281.68051716,-10.12503854,5.69
281.75509317,18.18122968,4.34
281.79365558,-4.74782871,4.22
281.87073367,-5.70507074,5.38
281.93583145,-40.40612167,5.2
282.15815797,-65.07748945,5.71
282.21029394,-43.67999681,5.46
282.22240149,19.32877145,5.89
282.36367328,-45.81023948,5.8
282.39582542,-43.4340401,5.6
282.41711408,-20.32474038,5.22
282.42064627,-5.91283415,5.99
282.44130295,32.81283298,5.93
282.47052043,32.55108873,5.22
282.51997462,33.36267788,3.52
282.74377104,-9.77410171,5.82
282.80002755,59.38828895,4.63
282.89583932,52.97452091,5.51
283.05431892,-62.18756062,4.22
283.06846943,21.42516648,5.43
283.11335813,-46.59511945,5.51
283.16502568,-52.10713766,5.18
283.30642219,50.70828894,4.92
283.43149392,36.97172755,5.58
283.50037663,-21.35979587,5.68
283.54239695,-22.7448202,4.86
283.55521736,27.90970126,5.64
283.59902616,71.29708956,4.82
283.62620294,36.89860518,4.22
283.67964704,-15.60302217,5.08
283.68700483,22.64507357,4.57
283.69653895,48.85972353,5.84
283.69853501,-87.60551487,5.29
283.71740921,41.60272814,5.46
283.71883669,33.96858048,5.99
283.77946681,-22.67125323,5.0
283.81631956,-26.29659428,2.05
283.8336882,43.9458926,4.08
283.86434313,6.61550576,5.58
283.87925799,-16.37618751,5.56
284.00280341,-23.17371793,5.91
284.02562647,18.10579902,5.69
284.05483475,4.20352956,4.62
284.06088696,4.20205672,4.98
284.07071918,-42.71060161,5.35
284.10725292,65.25815397,5.62
284.16871114,-37.34318339,5.36
284.18783092,57.81499531,5.67
284.23766942,-67.23353511,4.4
284.25612303,32.90162351,5.2
284.26514217,-5.84621426,4.83
284.31913909,2.5353768,5.56
284.33532364,-20.65633439,5.02
284.43241556,-21.10662433,3.52
284.50792438,38.26618277,5.89
284.56144717,17.36093633,5.33
284.61564682,-52.93860748,4.85
284.65247792,-60.20062859,5.14
284.68114151,-37.10708855,4.83
284.69551472,13.90677273,5.91
284.73593568,32.68955312,3.25
284.77387015,13.62254853,5.27
284.84917715,-12.84046242,5.51
284.90578844,15.06847757,4.02
284.93928575,26.23043204,5.26
285.00342257,32.14549051,4.94
285.01477683,-66.65351408,5.98
285.05696213,50.53345884,5.39
285.18111302,55.65831944,5.51
285.32232152,26.29143333,5.69
285.3598321,46.93502175,5.0
285.42017236,-5.73901832,4.02
285.61537869,-24.84639516,5.63
285.65301428,-29.88011429,2.6
285.7270496,-3.69900363,5.4
285.76584773,-19.24565829,5.96
285.77846922,-42.09499443,4.74
285.82369335,-38.25318227,5.73
285.87367886,-68.7555329,5.89
285.88432906,1.81893472,5.82
285.98967365,-51.01824471,5.93
286.10439624,-31.04703255,5.49
286.17055765,-21.74135451,3.76
286.22987335,53.39660317,5.4
286.24024804,-4.03135505,5.4
286.24093053,31.74425746,5.63
286.3525518,13.86370983,2.99
286.4215809,-15.66039343,5.93
286.56229139,-4.88233456,3.43
286.58301929,-52.34063012,5.17
286.60433158,-37.06275714,4.23
286.65701713,28.6283896,5.53
286.65983699,24.25075812,5.78
286.71715788,-16.22923584,6.0
286.73164713,-48.29911462,5.95
286.73517629,-27.66981416,3.32
286.74418054,11.07130501,5.07
286.82553958,36.10016754,5.25
286.85623123,32.50166027,5.2
287.06958032,-19.29028615,5.56
287.08722077,-40.4966376,4.57
287.10785255,52.42586424,5.88
287.24965607,6.07339716,5.23
287.29061868,76.56079335,5.11
287.36782635,-37.90423953,4.11
287.44097404,-21.02352534,2.88
287.46925968,-68.42434424,5.31
287.4902249,-41.89222924,5.86
287.50730185,-39.34070677,4.1
287.91883762,56.85909594,5.13
287.94171276,31.2834636,5.93
288.02173147,49.85423807,5.85
288.13814581,67.66131695,3.07
288.16959861,-7.93950077,5.35
288.306957,-25.90676384,5.79
288.31464939,-12.28250973,5.51
288.42791464,2.2937137,5.14
288.43953645,39.14596968,4.43
288.47985288,57.70525514,5.0
288.6646739,-45.19343079,5.91
288.82224652,21.23209944,5.65
288.8337071,15.08367864,5.58
288.8534831,30.52644519,5.88
288.88498822,-25.25660677,4.86
288.8887238,73.35521457,4.45
289.05433156,21.39044277,4.76
289.09059981,-45.46606262,5.38
289.09206426,38.13372778,4.35
289.11159428,14.54461509,5.65
289.12926242,4.83482079,5.59
289.27545794,53.36816064,3.8
289.30091657,-66.66103756,5.52
289.40868994,-18.95288215,4.88
289.43181365,23.02554904,5.46
289.45416014,11.59539126,5.28
289.63537019,1.08508548,5.1
289.91393971,12.37463918,5.53
289.91662081,-35.42142487,5.59
290.06668355,57.64511743,5.91
290.13682588,-5.41587489,4.98
290.14867994,-0.89216854,5.46
290.15898277,-22.40260314,5.59
290.16696656,65.7144303,4.6
290.41823037,-17.84725155,3.92
290.43175842,-15.95500233,4.52
290.46180286,-18.30816237,5.84
290.58962436,-0.25227829,5.81
290.65952718,-44.45891013,3.96
290.71202082,26.2624297,5.22
290.71325245,-54.42372882,5.03
290.8044192,-44.79964788,4.27
290.97146411,-40.61564629,3.96
290.98536934,43.3882371,5.85
291.03154901,29.6213112,4.99
291.2407096,11.94285122,5.17
291.26687908,-29.30920884,5.91
291.31854426,-24.50844892,5.02
291.33984203,-13.89726417,5.72
291.3689314,19.79853912,5.14
291.37363116,-23.96242415,5.45
291.37396941,3.11457923,3.36
291.53801621,36.31786478,5.17
291.5459647,-15.05325005,5.71
291.55518356,20.09782036,5.6
291.57972363,-21.77668185,5.57
291.60052721,13.02365808,5.76
291.61952782,19.89161003,5.84
291.62954029,0.33857566,4.64
291.73529268,-29.74310537,5.66
291.85821062,52.32050263,5.73
291.95051131,-54.32529723,5.7
292.08665305,2.9300672,5.84
292.17671261,24.66516482,4.44
292.23782315,24.76868131,5.82
292.25411887,1.95052861,5.79
292.34218384,14.59607671,5.57
292.34904557,-43.44491571,5.7
292.42641389,51.72946747,3.76
292.46738503,-26.9855106,5.46
292.66593316,-2.78886135,5.03
292.68035529,27.9596948,3.05
292.68915293,27.9652789,5.12
292.79559581,-68.43388713,5.98
292.83066458,50.30659451,5.55
292.84005924,26.61710997,5.89
292.94300436,34.45297707,4.74
293.08577692,69.66540172,4.67
293.22412548,-53.18560103,5.76
293.34014279,-45.27168903,5.59
293.42335027,49.26234659,6.0
293.52178228,7.37931918,4.45
293.53534254,-40.03463308,5.89
293.58233594,51.23707706,5.71
293.64536654,19.77339742,5.0
293.67190527,42.41258465,5.34
293.71216081,29.46291111,5.39
293.78022188,-10.56043644,5.12
293.80414074,-48.09911061,4.88
294.00687266,-24.71901737,5.64
294.11059344,50.22046347,4.49
294.15856119,44.69518822,5.17
294.17662107,-24.88356664,4.59
294.18031892,-1.28655047,4.36
294.21852927,11.27319815,5.98
294.2227024,-7.02747069,4.93
294.26389422,-18.23101861,5.66
294.32243004,16.46276921,5.67
294.39365282,-14.30144432,5.46
294.44690167,-4.64750966,5.45
294.67144862,54.973395,5.89
294.79850093,5.39778241,5.18
294.84418456,30.1532335,4.68
294.86027686,42.81821158,5.41
295.02409394,18.01393839,4.39
295.02977888,-23.42905463,5.97
295.18047034,-0.6212928,5.64
295.18058838,-16.29314555,5.3
295.20880618,45.5246494,5.06
295.26222378,17.47612356,4.39
295.27303453,13.81570826,5.98
295.45453769,50.52544635,5.99
295.6295525,-16.12397392,5.06
295.64169697,11.8266084,5.28
295.68585235,32.42674436,5.93
295.88936752,-15.46965541,5.49
295.92882357,25.77187257,5.5
295.93784116,41.77308397,5.86
296.06896508,37.35426967,4.89
296.0766734,69.33711857,5.9
296.24350878,45.13069195,2.86
296.41631572,7.61315784,5.89
296.50506632,-31.90853854,5.51
296.56487567,10.61326869,2.72
296.59091351,-19.76089482,4.87
296.6065996,33.72868813,5.0
296.84693842,18.53425912,3.68
296.86573441,38.40761671,5.83
296.95207186,25.38411181,6.0
297.00459018,-56.36227755,5.33
297.04255658,70.26783533,3.84
297.17520021,11.81592014,5.75
297.24437005,19.14197806,5.01
297.25910696,-10.87071152,6.0
297.35538694,-72.50341408,5.39
297.55855107,-47.55736033,5.91
297.64161019,38.72216211,5.18
297.65553824,40.599778,5.68
297.65722388,52.98816657,5.03
297.68657002,-59.19363715,5.41
297.6945086,8.86738491,0.76
297.69501255,-10.76358902,5.38
